"","x"
"1",0.00174174046074927
"2",0.00174174046074927
"3",0.00174174046074927
"4",0.00174174046074927
"5",0.00174174046074927
"6",0.0017051142444727
"7",0.0017051142444727
"8",0.0017051142444727
"9",0.0017051142444727
"10",0.0017051142444727
"11",0.0017051142444727
"12",0.0017051142444727
"13",0.0017051142444727
"14",0.0017051142444727
"15",0.0017051142444727
"16",0.0017051142444727
"17",0.0017051142444727
"18",0.0017051142444727
"19",0.0017051142444727
"20",0.00166975235597076
"21",0.00166975235597076
"22",0.00166975235597076
"23",0.00166975235597076
"24",0.00166975235597076
"25",0.00166975235597076
"26",0.00166975235597076
"27",0.00166975235597076
"28",0.00166975235597076
"29",0.00166975235597076
"30",0.00166975235597076
"31",0.00166975235597076
"32",0.00166975235597076
"33",0.00166975235597076
"34",0.00166975235597076
"35",0.00166975235597076
"36",0.00166975235597076
"37",0.00163560416649831
"38",0.00163560416649831
"39",0.00163560416649831
"40",0.00163560416649831
"41",0.00163560416649831
"42",0.00163560416649831
"43",0.00163560416649831
"44",0.00163560416649831
"45",0.00163560416649831
"46",0.00163560416649831
"47",0.00163560416649831
"48",0.00163560416649831
"49",0.00163560416649831
"50",0.00163560416649831
"51",0.00163560416649831
"52",0.00163560416649831
"53",0.00160262200182785
"54",0.00160262200182785
"55",0.00160262200182785
"56",0.00160262200182785
"57",0.00160262200182785
"58",0.00160262200182785
"59",0.00160262200182785
"60",0.00160262200182785
"61",0.00160262200182785
"62",0.00160262200182785
"63",0.00160262200182785
"64",0.00160262200182785
"65",0.00160262200182785
"66",0.00160262200182785
"67",0.00157076091317608
"68",0.00157076091317608
"69",0.00157076091317608
"70",0.00157076091317608
"71",0.00157076091317608
"72",0.00157076091317608
"73",0.00157076091317608
"74",0.00157076091317608
"75",0.00157076091317608
"76",0.00157076091317608
"77",0.00157076091317608
"78",0.00157076091317608
"79",0.00157076091317608
"80",0.00157076091317608
"81",0.00157076091317608
"82",0.00157076091317608
"83",0.00157076091317608
"84",0.00153997846896654
"85",0.00153997846896654
"86",0.00153997846896654
"87",0.00153997846896654
"88",0.00153997846896654
"89",0.00153997846896654
"90",0.00153997846896654
"91",0.00153997846896654
"92",0.00153997846896654
"93",0.00153997846896654
"94",0.00153997846896654
"95",0.00153997846896654
"96",0.00153997846896654
"97",0.00153997846896654
"98",0.00153997846896654
"99",0.00151023456518849
"100",0.00151023456518849
"101",0.00151023456518849
"102",0.00151023456518849
"103",0.00151023456518849
"104",0.00151023456518849
"105",0.00151023456518849
"106",0.00151023456518849
"107",0.0014814912523907
"108",0.0014814912523907
"109",0.0014814912523907
"110",0.0014814912523907
"111",0.0014814912523907
"112",0.0014814912523907
"113",0.0014814912523907
"114",0.0014814912523907
"115",0.0014814912523907
"116",0.0014814912523907
"117",0.0014814912523907
"118",0.0014814912523907
"119",0.0014814912523907
"120",0.0014814912523907
"121",0.0014814912523907
"122",0.0014814912523907
"123",0.0014814912523907
"124",0.0014814912523907
"125",0.00145371257758928
"126",0.00145371257758928
"127",0.00145371257758928
"128",0.00145371257758928
"129",0.00145371257758928
"130",0.00145371257758928
"131",0.00145371257758928
"132",0.00145371257758928
"133",0.00145371257758928
"134",0.00145371257758928
"135",0.00145371257758928
"136",0.00145371257758928
"137",0.00145371257758928
"138",0.00145371257758928
"139",0.00145371257758928
"140",0.00145371257758928
"141",0.00142686443957592
"142",0.00142686443957592
"143",0.00142686443957592
"144",0.00142686443957592
"145",0.00142686443957592
"146",0.00142686443957592
"147",0.00142686443957592
"148",0.00142686443957592
"149",0.00142686443957592
"150",0.00142686443957592
"151",0.00142686443957592
"152",0.00142686443957592
"153",0.00142686443957592
"154",0.00140091445629305
"155",0.00140091445629305
"156",0.00140091445629305
"157",0.00140091445629305
"158",0.00140091445629305
"159",0.00140091445629305
"160",0.00140091445629305
"161",0.00140091445629305
"162",0.00140091445629305
"163",0.00140091445629305
"164",0.00140091445629305
"165",0.00140091445629305
"166",0.00140091445629305
"167",0.00140091445629305
"168",0.00140091445629305
