"","x"
"1",0.00227920277329208
"2",0.00227920277329208
"3",0.00227920277329208
"4",0.00227920277329208
"5",0.00227920277329208
"6",0.00223127452244531
"7",0.00223127452244531
"8",0.00223127452244531
"9",0.00223127452244531
"10",0.00223127452244531
"11",0.00223127452244531
"12",0.00223127452244531
"13",0.00223127452244531
"14",0.00223127452244531
"15",0.00223127452244531
"16",0.00223127452244531
"17",0.00223127452244531
"18",0.00223127452244531
"19",0.00223127452244531
"20",0.00218500074276415
"21",0.00218500074276415
"22",0.00218500074276415
"23",0.00218500074276415
"24",0.00218500074276415
"25",0.00218500074276415
"26",0.00218500074276415
"27",0.00218500074276415
"28",0.00218500074276415
"29",0.00218500074276415
"30",0.00218500074276415
"31",0.00218500074276415
"32",0.00218500074276415
"33",0.00218500074276415
"34",0.00218500074276415
"35",0.00218500074276415
"36",0.00218500074276415
"37",0.00214031518260037
"38",0.00214031518260037
"39",0.00214031518260037
"40",0.00214031518260037
"41",0.00214031518260037
"42",0.00214031518260037
"43",0.00214031518260037
"44",0.00214031518260037
"45",0.00214031518260037
"46",0.00214031518260037
"47",0.00214031518260037
"48",0.00214031518260037
"49",0.00214031518260037
"50",0.00214031518260037
"51",0.00214031518260037
"52",0.00214031518260037
"53",0.00209715545652169
"54",0.00209715545652169
"55",0.00209715545652169
"56",0.00209715545652169
"57",0.00209715545652169
"58",0.00209715545652169
"59",0.00209715545652169
"60",0.00209715545652169
"61",0.00209715545652169
"62",0.00209715545652169
"63",0.00209715545652169
"64",0.00209715545652169
"65",0.00209715545652169
"66",0.00209715545652169
"67",0.00205546274555143
"68",0.00205546274555143
"69",0.00205546274555143
"70",0.00205546274555143
"71",0.00205546274555143
"72",0.00205546274555143
"73",0.00205546274555143
"74",0.00205546274555143
"75",0.00205546274555143
"76",0.00205546274555143
"77",0.00205546274555143
"78",0.00205546274555143
"79",0.00205546274555143
"80",0.00205546274555143
"81",0.00205546274555143
"82",0.00205546274555143
"83",0.00205546274555143
"84",0.00201518152467372
"85",0.00201518152467372
"86",0.00201518152467372
"87",0.00201518152467372
"88",0.00201518152467372
"89",0.00201518152467372
"90",0.00201518152467372
"91",0.00201518152467372
"92",0.00201518152467372
"93",0.00201518152467372
"94",0.00201518152467372
"95",0.00201518152467372
"96",0.00201518152467372
"97",0.00201518152467372
"98",0.00201518152467372
"99",0.00197625931467333
"100",0.00197625931467333
