"","x"
"1",0.001190473374041
"2",0.001190473374041
"3",0.001190473374041
"4",0.001190473374041
"5",0.001190473374041
"6",0.00119062479365062
"7",0.00119062479365062
"8",0.00119062479365062
"9",0.00119062479365062
"10",0.00119062479365062
"11",0.00119062479365062
"12",0.00119062479365062
"13",0.00119062479365062
"14",0.00119062479365062
"15",0.00119062479365062
"16",0.00119062479365062
"17",0.00119062479365062
"18",0.00119062479365062
"19",0.00119062479365062
"20",0.00119071910112355
"21",0.00119071910112355
"22",0.00119071910112355
"23",0.00119071910112355
"24",0.00119071910112355
"25",0.00119071910112355
"26",0.00119071910112355
"27",0.00119071910112355
"28",0.00119071910112355
"29",0.00119071910112355
"30",0.00119071910112355
"31",0.00119071910112355
"32",0.00119071910112355
"33",0.00119071910112355
"34",0.00119071910112355
"35",0.00119071910112355
"36",0.00119071910112355
"37",0.00119075776937546
"38",0.00119075776937546
"39",0.00119075776937546
"40",0.00119075776937546
"41",0.00119075776937546
"42",0.00119075776937546
"43",0.00119075776937546
"44",0.00119075776937546
"45",0.00119075776937546
"46",0.00119075776937546
"47",0.00119075776937546
"48",0.00119075776937546
"49",0.00119075776937546
"50",0.00119075776937546
"51",0.00119075776937546
"52",0.00119075776937546
"53",0.00119074224640456
"54",0.00119074224640456
"55",0.00119074224640456
"56",0.00119074224640456
"57",0.00119074224640456
"58",0.00119074224640456
"59",0.00119074224640456
"60",0.00119074224640456
"61",0.00119074224640456
"62",0.00119074224640456
"63",0.00119074224640456
"64",0.00119074224640456
"65",0.00119074224640456
"66",0.00119074224640456
"67",0.00119067395283339
"68",0.00119067395283339
"69",0.00119067395283339
"70",0.00119067395283339
"71",0.00119067395283339
"72",0.00119067395283339
"73",0.00119067395283339
"74",0.00119067395283339
"75",0.00119067395283339
"76",0.00119067395283339
"77",0.00119067395283339
"78",0.00119067395283339
"79",0.00119067395283339
"80",0.00119067395283339
"81",0.00119067395283339
"82",0.00119067395283339
"83",0.00119067395283339
"84",0.00119055428003904
"85",0.00119055428003904
"86",0.00119055428003904
"87",0.00119055428003904
"88",0.00119055428003904
"89",0.00119055428003904
"90",0.00119055428003904
"91",0.00119055428003904
"92",0.00119055428003904
"93",0.00119055428003904
"94",0.00119055428003904
"95",0.00119055428003904
"96",0.00119055428003904
"97",0.00119055428003904
"98",0.00119055428003904
"99",0.00119038458877268
"100",0.00119038458877268
"101",0.00119038458877268
"102",0.00119038458877268
"103",0.00119038458877268
"104",0.00119038458877268
"105",0.00119038458877268
"106",0.00119038458877268
"107",0.00119016620818593
"108",0.00119016620818593
"109",0.00119016620818593
"110",0.00119016620818593
"111",0.00119016620818593
"112",0.00119016620818593
"113",0.00119016620818593
"114",0.00119016620818593
"115",0.00119016620818593
"116",0.00119016620818593
"117",0.00119016620818593
"118",0.00119016620818593
"119",0.00119016620818593
"120",0.00119016620818593
"121",0.00119016620818593
"122",0.00119016620818593
"123",0.00119016620818593
"124",0.00119016620818593
"125",0.00118990043519459
"126",0.00118990043519459
"127",0.00118990043519459
"128",0.00118990043519459
"129",0.00118990043519459
"130",0.00118990043519459
"131",0.00118990043519459
"132",0.00118990043519459
"133",0.00118990043519459
"134",0.00118990043519459
"135",0.00118990043519459
"136",0.00118990043519459
"137",0.00118990043519459
"138",0.00118990043519459
"139",0.00118990043519459
"140",0.00118990043519459
"141",0.00118958853412171
"142",0.00118958853412171
"143",0.00118958853412171
"144",0.00118958853412171
"145",0.00118958853412171
"146",0.00118958853412171
"147",0.00118958853412171
"148",0.00118958853412171
"149",0.00118958853412171
"150",0.00118958853412171
"151",0.00118958853412171
"152",0.00118958853412171
"153",0.00118958853412171
"154",0.00118923173657124
"155",0.00118923173657124
"156",0.00118923173657124
"157",0.00118923173657124
"158",0.00118923173657124
"159",0.00118923173657124
"160",0.00118923173657124
"161",0.00118923173657124
"162",0.00118923173657124
"163",0.00118923173657124
"164",0.00118923173657124
"165",0.00118923173657124
"166",0.00118923173657124
"167",0.00118923173657124
"168",0.00118923173657124
"169",0.00118923173657124
"170",0.00118923173657124
"171",0.00118923173657124
"172",0.0011888312414912
"173",0.0011888312414912
"174",0.0011888312414912
"175",0.0011888312414912
"176",0.00118838821539193
"177",0.00118838821539193
"178",0.00118838821539193
"179",0.00118838821539193
"180",0.00118838821539193
"181",0.00118838821539193
"182",0.00118790379269054
"183",0.00118790379269054
"184",0.00118790379269054
"185",0.00118790379269054
"186",0.00118790379269054
"187",0.00118790379269054
"188",0.00118790379269054
"189",0.00118790379269054
"190",0.00118790379269054
"191",0.00118790379269054
"192",0.00118790379269054
"193",0.00118790379269054
"194",0.00118790379269054
"195",0.00118790379269054
"196",0.00118790379269054
"197",0.00118790379269054
"198",0.00118737907615709
"199",0.00118737907615709
"200",0.00118737907615709
"201",0.00118737907615709
"202",0.00118737907615709
"203",0.00118737907615709
"204",0.00118737907615709
"205",0.00118737907615709
"206",0.00118737907615709
"207",0.00118737907615709
"208",0.00118737907615709
"209",0.00118737907615709
"210",0.00118737907615709
"211",0.00118737907615709
"212",0.00118681513744203
"213",0.00118681513744203
"214",0.00118681513744203
"215",0.00118681513744203
"216",0.00118681513744203
"217",0.00118681513744203
"218",0.00118681513744203
"219",0.00118681513744203
"220",0.00118681513744203
"221",0.00118681513744203
"222",0.00118681513744203
"223",0.00118681513744203
"224",0.00118681513744203
"225",0.00118681513744203
"226",0.00118681513744203
"227",0.00118681513744203
"228",0.00118681513744203
"229",0.00118681513744203
"230",0.0011862130176677
"231",0.0011862130176677
"232",0.0011862130176677
"233",0.0011862130176677
"234",0.0011862130176677
