"","x"
"1",0.0398649314090148
"2",0.0398649314090148
"3",0.0398649314090148
"4",0.0398649314090148
"5",0.0398649314090148
"6",0.0397843396411911
"7",0.0397843396411911
"8",0.0397843396411911
"9",0.0397843396411911
"10",0.0397843396411911
"11",0.0397843396411911
"12",0.0397843396411911
"13",0.0397843396411911
"14",0.0397843396411911
"15",0.0397843396411911
"16",0.0397843396411911
"17",0.0397843396411911
"18",0.0397843396411911
"19",0.0397843396411911
"20",0.0397058548378064
"21",0.0397058548378064
"22",0.0397058548378064
"23",0.0397058548378064
"24",0.0397058548378064
"25",0.0397058548378064
"26",0.0397058548378064
"27",0.0397058548378064
"28",0.0397058548378064
"29",0.0397058548378064
"30",0.0397058548378064
"31",0.0397058548378064
"32",0.0397058548378064
"33",0.0397058548378064
"34",0.0397058548378064
"35",0.0397058548378064
"36",0.0397058548378064
"37",0.0396293878215481
"38",0.0396293878215481
"39",0.0396293878215481
"40",0.0396293878215481
"41",0.0396293878215481
"42",0.0396293878215481
"43",0.0396293878215481
"44",0.0396293878215481
"45",0.0396293878215481
"46",0.0396293878215481
"47",0.0396293878215481
"48",0.0396293878215481
"49",0.0396293878215481
"50",0.0396293878215481
"51",0.0396293878215481
"52",0.0396293878215481
"53",0.0395548547218775
"54",0.0395548547218775
"55",0.0395548547218775
"56",0.0395548547218775
"57",0.0395548547218775
"58",0.0395548547218775
"59",0.0395548547218775
"60",0.0395548547218775
"61",0.0395548547218775
"62",0.0395548547218775
"63",0.0395548547218775
"64",0.0395548547218775
"65",0.0395548547218775
"66",0.0395548547218775
"67",0.0394821765696893
"68",0.0394821765696893
"69",0.0394821765696893
"70",0.0394821765696893
"71",0.0394821765696893
"72",0.0394821765696893
"73",0.0394821765696893
"74",0.0394821765696893
"75",0.0394821765696893
"76",0.0394821765696893
"77",0.0394821765696893
"78",0.0394821765696893
"79",0.0394821765696893
"80",0.0394821765696893
"81",0.0394821765696893
"82",0.0394821765696893
"83",0.0394821765696893
"84",0.0394112789295758
"85",0.0394112789295758
"86",0.0394112789295758
"87",0.0394112789295758
"88",0.0394112789295758
"89",0.0394112789295758
"90",0.0394112789295758
"91",0.0394112789295758
"92",0.0394112789295758
"93",0.0394112789295758
"94",0.0394112789295758
"95",0.0394112789295758
"96",0.0394112789295758
"97",0.0394112789295758
"98",0.0394112789295758
"99",0.0393420915656106
"100",0.0393420915656106
"101",0.0393420915656106
"102",0.0393420915656106
"103",0.0393420915656106
"104",0.0393420915656106
"105",0.0393420915656106
"106",0.0393420915656106
"107",0.0392745481370734
"108",0.0392745481370734
"109",0.0392745481370734
"110",0.0392745481370734
"111",0.0392745481370734
"112",0.0392745481370734
"113",0.0392745481370734
"114",0.0392745481370734
"115",0.0392745481370734
"116",0.0392745481370734
"117",0.0392745481370734
"118",0.0392745481370734
"119",0.0392745481370734
"120",0.0392745481370734
"121",0.0392745481370734
"122",0.0392745481370734
"123",0.0392745481370734
"124",0.0392745481370734
"125",0.0392085859209713
"126",0.0392085859209713
"127",0.0392085859209713
"128",0.0392085859209713
"129",0.0392085859209713
"130",0.0392085859209713
"131",0.0392085859209713
"132",0.0392085859209713
"133",0.0392085859209713
"134",0.0392085859209713
"135",0.0392085859209713
"136",0.0392085859209713
"137",0.0392085859209713
"138",0.0392085859209713
"139",0.0392085859209713
"140",0.0392085859209713
"141",0.0391441455585917
"142",0.0391441455585917
"143",0.0391441455585917
"144",0.0391441455585917
"145",0.0391441455585917
"146",0.0391441455585917
"147",0.0391441455585917
"148",0.0391441455585917
"149",0.0391441455585917
"150",0.0391441455585917
"151",0.0391441455585917
"152",0.0391441455585917
"153",0.0391441455585917
"154",0.0390811708236473
"155",0.0390811708236473
"156",0.0390811708236473
"157",0.0390811708236473
"158",0.0390811708236473
"159",0.0390811708236473
"160",0.0390811708236473
"161",0.0390811708236473
"162",0.0390811708236473
"163",0.0390811708236473
"164",0.0390811708236473
"165",0.0390811708236473
"166",0.0390811708236473
"167",0.0390811708236473
"168",0.0390811708236473
"169",0.0390811708236473
"170",0.0390811708236473
"171",0.0390811708236473
"172",0.0390196084098542
"173",0.0390196084098542
"174",0.0390196084098542
"175",0.0390196084098542
"176",0.038959407736035
"177",0.038959407736035
"178",0.038959407736035
"179",0.038959407736035
"180",0.038959407736035
"181",0.038959407736035
"182",0.0389005207670496
"183",0.0389005207670496
"184",0.0389005207670496
"185",0.0389005207670496
"186",0.0389005207670496
"187",0.0389005207670496
"188",0.0389005207670496
"189",0.0389005207670496
"190",0.0389005207670496
"191",0.0389005207670496
"192",0.0389005207670496
"193",0.0389005207670496
"194",0.0389005207670496
"195",0.0389005207670496
"196",0.0389005207670496
"197",0.0389005207670496
"198",0.0388429018490447
"199",0.0388429018490447
"200",0.0388429018490447
"201",0.0388429018490447
"202",0.0388429018490447
"203",0.0388429018490447
"204",0.0388429018490447
"205",0.0388429018490447
"206",0.0388429018490447
"207",0.0388429018490447
"208",0.0388429018490447
"209",0.0388429018490447
"210",0.0388429018490447
"211",0.0388429018490447
"212",0.0387865075576806
"213",0.0387865075576806
"214",0.0387865075576806
"215",0.0387865075576806
"216",0.0387865075576806
"217",0.0387865075576806
"218",0.0387865075576806
"219",0.0387865075576806
"220",0.0387865075576806
"221",0.0387865075576806
"222",0.0387865075576806
"223",0.0387865075576806
"224",0.0387865075576806
"225",0.0387865075576806
"226",0.0387865075576806
"227",0.0387865075576806
"228",0.0387865075576806
"229",0.0387865075576806
"230",0.0387312965581331
"231",0.0387312965581331
"232",0.0387312965581331
"233",0.0387312965581331
"234",0.0387312965581331
"235",0.0387312965581331
"236",0.038677229475799
"237",0.038677229475799
"238",0.038677229475799
"239",0.038677229475799
"240",0.038677229475799
"241",0.038677229475799
"242",0.038677229475799
"243",0.038677229475799
"244",0.038677229475799
"245",0.038677229475799
"246",0.038677229475799
"247",0.038677229475799
"248",0.038677229475799
"249",0.038677229475799
"250",0.038677229475799
"251",0.038677229475799
"252",0.0386242687767444
"253",0.0386242687767444
"254",0.0386242687767444
"255",0.0386242687767444
"256",0.0386242687767444
"257",0.0386242687767444
"258",0.0386242687767444
"259",0.0386242687767444
"260",0.0386242687767444
"261",0.0385723786570327
"262",0.0385723786570327
"263",0.0385723786570327
"264",0.0385723786570327
"265",0.0385723786570327
"266",0.0385723786570327
"267",0.0385723786570327
"268",0.0385723786570327
"269",0.0385723786570327
"270",0.0385723786570327
"271",0.0385723786570327
"272",0.0385723786570327
"273",0.0385723786570327
"274",0.0385723786570327
"275",0.0385723786570327
"276",0.0385215249401592
"277",0.0385215249401592
"278",0.0385215249401592
"279",0.0384716749818922
"280",0.0384716749818922
"281",0.0384716749818922
"282",0.0384716749818922
"283",0.0384716749818922
"284",0.0384716749818922
"285",0.0384716749818922
"286",0.0384716749818922
"287",0.0384716749818922
"288",0.0384716749818922
"289",0.0384716749818922
"290",0.0384227975818951
"291",0.0384227975818951
"292",0.0384227975818951
"293",0.0384227975818951
"294",0.0384227975818951
"295",0.0384227975818951
"296",0.0384227975818951
"297",0.0383748629015588
"298",0.0383748629015588
"299",0.0383748629015588
"300",0.0383748629015588
"301",0.0383748629015588
"302",0.0383748629015588
"303",0.0383748629015588
"304",0.0383278423875336
"305",0.0383278423875336
"306",0.0383278423875336
"307",0.0383278423875336
"308",0.0383278423875336
"309",0.0383278423875336
"310",0.0383278423875336
"311",0.0383278423875336
"312",0.0383278423875336
"313",0.0383278423875336
"314",0.0383278423875336
"315",0.0382817087004946
"316",0.0382817087004946
"317",0.0382817087004946
"318",0.0382817087004946
"319",0.0382817087004946
"320",0.0382817087004946
"321",0.0382817087004946
"322",0.0382817087004946
"323",0.0382817087004946
"324",0.0382817087004946
"325",0.0382817087004946
"326",0.0382817087004946
"327",0.0382817087004946
"328",0.0382817087004946
"329",0.0382364356487204
"330",0.0382364356487204
"331",0.0382364356487204
"332",0.0382364356487204
"333",0.0382364356487204
"334",0.0382364356487204
"335",0.0382364356487204
"336",0.0382364356487204
"337",0.0382364356487204
"338",0.0382364356487204
"339",0.0382364356487204
"340",0.0382364356487204
"341",0.0381919981261014
"342",0.0381919981261014
"343",0.0381919981261014
"344",0.0381919981261014
"345",0.0381919981261014
"346",0.0381919981261014
"347",0.0381919981261014
"348",0.0381919981261014
"349",0.0381919981261014
"350",0.0381919981261014
"351",0.0381483720542319
"352",0.0381483720542319
"353",0.0381483720542319
"354",0.0381483720542319
"355",0.0381483720542319
"356",0.0381483720542319
"357",0.0381483720542319
"358",0.0381483720542319
"359",0.0381483720542319
"360",0.0381055343282682
"361",0.0381055343282682
"362",0.0381055343282682
"363",0.0381055343282682
"364",0.0381055343282682
"365",0.0381055343282682
"366",0.0381055343282682
"367",0.0381055343282682
"368",0.0380634627662655
"369",0.0380634627662655
"370",0.0380634627662655
"371",0.0380634627662655
"372",0.0380634627662655
"373",0.0380634627662655
"374",0.0380634627662655
"375",0.0380634627662655
"376",0.0380634627662655
"377",0.0380634627662655
"378",0.0380221360617301
"379",0.0380221360617301
"380",0.0380221360617301
"381",0.0380221360617301
"382",0.0380221360617301
"383",0.0380221360617301
"384",0.0380221360617301
"385",0.0380221360617301
"386",0.0380221360617301
"387",0.0380221360617301
"388",0.0380221360617301
"389",0.0379815337391468
"390",0.0379815337391468
"391",0.0379815337391468
"392",0.0379815337391468
"393",0.0379815337391468
"394",0.0379815337391468
"395",0.0379815337391468
"396",0.0379815337391468
"397",0.0379815337391468
"398",0.0379815337391468
"399",0.0379815337391468
"400",0.0379815337391468
"401",0.0379815337391468
"402",0.0379815337391468
"403",0.0379815337391468
"404",0.0379815337391468
"405",0.0379815337391468
"406",0.0379416361122629
"407",0.0379416361122629
"408",0.0379416361122629
"409",0.0379416361122629
"410",0.0379416361122629
"411",0.0379416361122629
"412",0.0379416361122629
"413",0.0379416361122629
"414",0.0379416361122629
"415",0.0379416361122629
"416",0.0379416361122629
"417",0.0379416361122629
"418",0.0379024242449262
"419",0.0379024242449262
"420",0.0379024242449262
"421",0.0379024242449262
"422",0.0379024242449262
"423",0.0379024242449262
"424",0.0379024242449262
"425",0.0379024242449262
"426",0.0378638799142941
"427",0.0378638799142941
"428",0.0378638799142941
"429",0.0378638799142941
"430",0.0378638799142941
"431",0.0378638799142941
"432",0.0378638799142941
"433",0.0378638799142941
"434",0.0378638799142941
"435",0.0378638799142941
"436",0.0378638799142941
"437",0.0378259855762447
"438",0.0378259855762447
"439",0.0378259855762447
"440",0.0378259855762447
"441",0.0378259855762447
"442",0.0378259855762447
"443",0.0378259855762447
"444",0.0378259855762447
"445",0.0377887243328339
"446",0.0377887243328339
"447",0.0377887243328339
"448",0.0377887243328339
"449",0.0377887243328339
"450",0.0377887243328339
"451",0.0377887243328339
"452",0.0377887243328339
"453",0.0377887243328339
"454",0.0377887243328339
"455",0.0377520799016575
"456",0.0377520799016575
"457",0.0377520799016575
"458",0.0377520799016575
"459",0.0377520799016575
"460",0.0377520799016575
"461",0.0377520799016575
"462",0.0377520799016575
"463",0.0377160365869853
"464",0.0377160365869853
"465",0.0377160365869853
"466",0.0377160365869853
"467",0.0377160365869853
"468",0.0377160365869853
