"","x"
"1",0.000820544352586364
"2",0.000820544352586364
"3",0.000820544352586364
"4",0.000820544352586364
"5",0.000820544352586364
"6",0.000803289522949222
"7",0.000803289522949222
"8",0.000803289522949222
"9",0.000803289522949222
"10",0.000803289522949222
"11",0.000803289522949222
"12",0.000803289522949222
"13",0.000803289522949222
"14",0.000803289522949222
"15",0.000803289522949222
"16",0.000803289522949222
"17",0.000803289522949222
"18",0.000803289522949222
"19",0.000803289522949222
"20",0.000786630325691682
"21",0.000786630325691682
"22",0.000786630325691682
"23",0.000786630325691682
"24",0.000786630325691682
"25",0.000786630325691682
"26",0.000786630325691682
"27",0.000786630325691682
"28",0.000786630325691682
"29",0.000786630325691682
"30",0.000786630325691682
"31",0.000786630325691682
"32",0.000786630325691682
"33",0.000786630325691682
"34",0.000786630325691682
"35",0.000786630325691682
"36",0.000786630325691682
"37",0.000770542909308985
"38",0.000770542909308985
"39",0.000770542909308985
"40",0.000770542909308985
"41",0.000770542909308985
"42",0.000770542909308985
"43",0.000770542909308985
"44",0.000770542909308985
"45",0.000770542909308985
"46",0.000770542909308985
"47",0.000770542909308985
"48",0.000770542909308985
"49",0.000770542909308985
"50",0.000770542909308985
"51",0.000770542909308985
"52",0.000770542909308985
"53",0.000755004814187294
"54",0.000755004814187294
"55",0.000755004814187294
"56",0.000755004814187294
"57",0.000755004814187294
"58",0.000755004814187294
"59",0.000755004814187294
"60",0.000755004814187294
"61",0.000755004814187294
"62",0.000755004814187294
"63",0.000755004814187294
"64",0.000755004814187294
"65",0.000755004814187294
"66",0.000755004814187294
"67",0.000739994864685851
"68",0.000739994864685851
"69",0.000739994864685851
"70",0.000739994864685851
"71",0.000739994864685851
"72",0.000739994864685851
"73",0.000739994864685851
"74",0.000739994864685851
"75",0.000739994864685851
"76",0.000739994864685851
"77",0.000739994864685851
"78",0.000739994864685851
"79",0.000739994864685851
"80",0.000739994864685851
"81",0.000739994864685851
"82",0.000739994864685851
"83",0.000739994864685851
"84",0.000725493071035107
"85",0.000725493071035107
"86",0.000725493071035107
"87",0.000725493071035107
"88",0.000725493071035107
"89",0.000725493071035107
"90",0.000725493071035107
"91",0.000725493071035107
"92",0.000725493071035107
"93",0.000725493071035107
"94",0.000725493071035107
"95",0.000725493071035107
"96",0.000725493071035107
"97",0.000725493071035107
"98",0.000725493071035107
"99",0.000711480539995635
"100",0.000711480539995635
"101",0.000711480539995635
"102",0.000711480539995635
"103",0.000711480539995635
"104",0.000711480539995635
"105",0.000711480539995635
"106",0.000711480539995635
"107",0.000697939393353899
"108",0.000697939393353899
"109",0.000697939393353899
"110",0.000697939393353899
"111",0.000697939393353899
"112",0.000697939393353899
"113",0.000697939393353899
"114",0.000697939393353899
"115",0.000697939393353899
"116",0.000697939393353899
"117",0.000697939393353899
"118",0.000697939393353899
"119",0.000697939393353899
"120",0.000697939393353899
"121",0.000697939393353899
"122",0.000697939393353899
"123",0.000697939393353899
"124",0.000697939393353899
"125",0.000684852693444065
"126",0.000684852693444065
"127",0.000684852693444065
"128",0.000684852693444065
"129",0.000684852693444065
"130",0.000684852693444065
"131",0.000684852693444065
"132",0.000684852693444065
"133",0.000684852693444065
"134",0.000684852693444065
"135",0.000684852693444065
"136",0.000684852693444065
"137",0.000684852693444065
"138",0.000684852693444065
"139",0.000684852693444065
"140",0.000684852693444065
"141",0.000672204374982864
"142",0.000672204374982864
"143",0.000672204374982864
"144",0.000672204374982864
"145",0.000672204374982864
"146",0.000672204374982864
"147",0.000672204374982864
"148",0.000672204374982864
"149",0.000672204374982864
"150",0.000672204374982864
"151",0.000672204374982864
"152",0.000672204374982864
"153",0.000672204374982864
"154",0.00065997918258921
"155",0.00065997918258921
"156",0.00065997918258921
"157",0.00065997918258921
"158",0.00065997918258921
"159",0.00065997918258921
"160",0.00065997918258921
"161",0.00065997918258921
"162",0.00065997918258921
"163",0.00065997918258921
"164",0.00065997918258921
"165",0.00065997918258921
"166",0.00065997918258921
"167",0.00065997918258921
"168",0.00065997918258921
"169",0.00065997918258921
"170",0.00065997918258921
"171",0.00065997918258921
"172",0.000648162613433889
"173",0.000648162613433889
"174",0.000648162613433889
"175",0.000648162613433889
"176",0.000636740864528671
"177",0.000636740864528671
"178",0.000636740864528671
"179",0.000636740864528671
"180",0.000636740864528671
"181",0.000636740864528671
"182",0.000625700784220095
"183",0.000625700784220095
"184",0.000625700784220095
"185",0.000625700784220095
"186",0.000625700784220095
"187",0.000625700784220095
"188",0.000625700784220095
"189",0.000625700784220095
"190",0.000625700784220095
"191",0.000625700784220095
"192",0.000625700784220095
"193",0.000625700784220095
"194",0.000625700784220095
"195",0.000625700784220095
"196",0.000625700784220095
"197",0.000625700784220095
"198",0.000615029827502003
"199",0.000615029827502003
"200",0.000615029827502003
"201",0.000615029827502003
"202",0.000615029827502003
"203",0.000615029827502003
"204",0.000615029827502003
"205",0.000615029827502003
"206",0.000615029827502003
"207",0.000615029827502003
"208",0.000615029827502003
"209",0.000615029827502003
"210",0.000615029827502003
"211",0.000615029827502003
"212",0.000604716014803691
"213",0.000604716014803691
"214",0.000604716014803691
"215",0.000604716014803691
"216",0.000604716014803691
"217",0.000604716014803691
"218",0.000604716014803691
"219",0.000604716014803691
"220",0.000604716014803691
"221",0.000604716014803691
