,imv
0,0.0073615177258386
1,0.006453516994900523
2,0.00720036854883596
3,0.007635634327590594
4,0.005742030533305252
5,0.006760564792947255
6,0.007179896937103969
7,0.006565742568657485
8,0.006679064021191706
9,0.00675796157949664
10,0.006253258888856909
11,0.007361905538446843
12,0.005215468626730939
13,0.012003189077823677
14,0.0049081467281072814
15,0.007198394133100226
16,0.007825129899455984
17,0.00871191256571343
18,0.006123040478639443
19,0.005619952511204636
20,0.005364524157537659
21,0.007208829158842207
22,0.007260632319156038
23,0.006639257224948821
24,0.008920444810945727
25,0.007400690009084016
26,0.00707747711728572
27,0.008341633261128786
28,0.00739569436474806
29,0.00795921566484188
30,0.009887391357841896
31,0.005963836026336133
32,0.00555088914055215
33,0.004710562098051079
34,0.0043970385373728405
35,0.006035313475652024
36,0.005065192522598639
37,0.006862661059831763
38,0.005665948962907774
39,0.007469367371385129
40,0.006366933173627859
41,0.0076205033792506
42,0.010774752847922934
43,0.005094768436820759
44,0.006509841045345526
45,0.007129132007419437
46,0.0038176169066230724
47,0.0018228203971131618
48,0.00679592997704927
49,0.007327393057953023
50,0.007258175273857833
51,0.006623200427649789
52,0.005861441873749315
53,0.006820396190355694
54,0.008966228666658034
55,0.006146230509903118
56,0.007648298473075862
57,0.007885171085573692
58,0.009862779491824698
59,0.007080343906560707
60,0.007196904940756221
61,0.008142318322774657
62,0.0075178720072351215
63,0.0056620931880605775
64,0.005948801928653472
65,0.004143856907841465
66,0.003519639153302568
67,0.0033346779241769627
68,0.0017914821596091064
69,0.0006716071428953137
70,0.005834229001477419
71,0.006361713980119613
72,0.005825054387004271
73,0.002938571391706366
74,0.006531046388442736
75,0.005487800683410039
76,0.004260322309512345
77,0.004003669380523655
78,0.005458852769866196
79,0.005782624905872657
80,0.005401127651175075
81,0.0035758993489123326
82,0.003918399926140398
83,0.005670428885210064
84,0.003240866452944523
85,0.0037166465095766214
86,0.0048067552006975465
87,0.010344582871711368
88,0.00579156874984549
89,0.0072254304003515684
90,0.00607007919280886
91,0.003867924208712151
92,0.005439502432376
93,0.005522834999220468
94,0.006377408737476438
95,0.0067883707304104285
96,0.008382679752727624
97,0.008350430149997397
98,0.006823536615071964
99,0.007607011969132627
